date,timestamp,site_id,serial_num,duration,ac_voltage,ac_frequency,dc_voltage,dc_current,temperature,error_seconds,energy
2023-08-17,2023-08-17T16:42:07Z,4490206,202307229173,934,246.34,60.12,32.96,0.9,36,0,13
2023-08-17,2023-08-17T16:57:37Z,4490206,202307229173,930,248.47,60,35.57,2.94,36,0,9
2023-08-17,2023-08-17T17:13:09Z,4490206,202307229173,932,247.5,60.01,36.15,2.07,36,0,10
2023-08-17,2023-08-17T17:28:42Z,4490206,202307229173,933,247.56,60.13,35.58,2,36,0,13
2023-08-17,2023-08-17T17:44:13Z,4490206,202307229173,931,246.5,60.07,32.29,0.94,36,0,10
2023-08-17,2023-08-17T17:59:45Z,4490206,202307229173,932,246.28,60.13,31.86,0.39,35,0,5
2023-08-17,2023-08-17T18:15:18Z,4490206,202307229173,933,245.66,60.02,32.56,0.48,34,0,4
2023-08-17,2023-08-17T18:30:50Z,4490206,202307229173,932,244.41,60.01,30.18,0.18,34,0,3
2023-08-17,2023-08-17T18:46:07Z,4490206,202307229173,917,244.16,60.01,20.16,0.04,33,0,0
2023-08-17,2023-08-17T06:05:07Z,4490206,202307229413,23,249.91,60.08,33.56,0.01,30,0,0
2023-08-17,2023-08-17T06:20:47Z,4490206,202307229413,940,250.03,60.11,31.99,0.23,31,0,0
2023-08-17,2023-08-17T06:36:20Z,4490206,202307229413,933,249.78,60.02,32.63,0.46,32,0,3
2023-08-17,2023-08-17T06:51:52Z,4490206,202307229413,932,250.53,60.03,34.08,0.7,33,0,4
2023-08-17,2023-08-17T07:07:24Z,4490206,202307229413,932,250.31,60.08,34.41,1.4,34,0,9
2023-08-17,2023-08-17T07:22:57Z,4490206,202307229413,933,249.03,60.08,35.22,2.1,36,0,14
2023-08-17,2023-08-17T07:38:34Z,4490206,202307229413,937,248.69,59.99,35.38,2.65,38,0,14
2023-08-17,2023-08-17T07:38:59Z,4490206,202307229413,25,249.06,60.02,35.25,2.66,38,0,1
2023-08-17,2023-08-17T07:54:31Z,4490206,202307229413,932,247.53,60.03,33.98,1.4,39,0,19
2023-08-17,2023-08-17T08:10:03Z,4490206,202307229413,932,247.69,60.08,34.87,2.34,39,0,14
2023-08-17,2023-08-17T08:25:36Z,4490206,202307229413,933,246.97,60.08,35.62,5.06,41,0,36
2023-08-17,2023-08-17T08:41:08Z,4490206,202307229413,932,248,60.09,35.34,4.3,43,0,41
2023-08-17,2023-08-17T08:56:40Z,4490206,202307229413,932,248.06,59.93,34.59,2.51,43,0,36
2023-08-17,2023-08-17T09:12:14Z,4490206,202307229413,934,248.09,60.09,34.62,3.5,45,0,38
2023-08-17,2023-08-17T09:27:46Z,4490206,202307229413,932,249.75,60.21,35,3.43,45,0,39
2023-08-17,2023-08-17T09:43:17Z,4490206,202307229413,931,249.16,59.9,35.04,4.3,45,0,42
2023-08-17,2023-08-17T09:58:48Z,4490206,202307229413,931,247.97,59.83,34.57,3.91,46,0,46
2023-08-17,2023-08-17T10:14:21Z,4490206,202307229413,933,248.97,60,34.93,4.04,45,0,42
2023-08-17,2023-08-17T10:29:52Z,4490206,202307229413,931,251.06,60,34.14,9.59,52,0,73
2023-08-17,2023-08-17T10:45:25Z,4490206,202307229413,933,248.78,59.83,33.96,4.85,53,0,66
2023-08-17,2023-08-17T11:00:57Z,4490206,202307229413,932,248,60.21,34.85,4.27,50,0,48
2023-08-17,2023-08-17T11:16:29Z,4490206,202307229413,932,247.69,60.22,34.92,3.74,47,0,48
2023-08-17,2023-08-17T11:32:01Z,4490206,202307229413,932,250.81,59.97,33.95,10.39,52,0,68
2023-08-17,2023-08-17T11:47:33Z,4490206,202307229413,932,251.78,59.9,33.76,10.52,55,0,79
2023-08-17,2023-08-17T12:03:05Z,4490206,202307229413,932,251.34,59.92,37.44,10.06,54,0,66
2023-08-17,2023-08-17T12:18:37Z,4490206,202307229413,932,249.41,59.94,35.03,3.21,49,0,59
2023-08-17,2023-08-17T12:34:09Z,4490206,202307229413,932,252.28,60.05,35.39,10.46,53,0,84
2023-08-17,2023-08-17T12:49:41Z,4490206,202307229413,932,249.06,60.32,42.26,0.01,54,0,76
2023-08-17,2023-08-17T12:50:09Z,4490206,202307229413,28,250,60.36,42.11,0.01,53,0,0
2023-08-17,2023-08-17T13:05:24Z,4490206,202307229413,915,249.16,59.92,34.48,2.89,49,0,28
2023-08-17,2023-08-17T13:05:36Z,4490206,202307229413,12,249.34,59.94,34.44,2.8,49,0,0
2023-08-17,2023-08-17T13:21:08Z,4490206,202307229413,932,252.34,60.14,36.65,10.23,49,0,57
2023-08-17,2023-08-17T13:36:41Z,4490206,202307229413,933,249.25,59.99,34.47,4.08,50,0,64
2023-08-17,2023-08-17T13:52:13Z,4490206,202307229413,932,247.72,59.95,33.95,1.08,44,0,26
2023-08-17,2023-08-17T14:07:45Z,4490206,202307229413,932,248.72,60.04,35.5,3.66,41,0,22
2023-08-17,2023-08-17T14:23:16Z,4490206,202307229413,931,249.81,60.26,35.18,5.72,42,0,44
2023-08-17,2023-08-17T14:38:48Z,4490206,202307229413,932,250.81,60.27,35.63,5.25,41,0,30
2023-08-17,2023-08-17T14:54:20Z,4490206,202307229413,932,252.41,60.22,34.27,10.08,48,0,69
2023-08-17,2023-08-17T15:09:53Z,4490206,202307229413,933,253.25,59.85,34.44,10.02,50,0,71
2023-08-17,2023-08-17T15:25:25Z,4490206,202307229413,932,251.5,60,35.83,5.47,46,0,39
2023-08-17,2023-08-17T15:40:57Z,4490206,202307229413,932,251.81,59.87,35.82,7.93,42,0,28
2023-08-17,2023-08-17T15:56:31Z,4490206,202307229413,934,249.34,59.97,34.72,2.08,41,0,35
2023-08-17,2023-08-17T16:12:02Z,4490206,202307229413,931,250.62,59.97,35.41,5.73,41,0,32
2023-08-17,2023-08-17T16:27:33Z,4490206,202307229413,931,248.38,60.2,35.41,2.74,40,0,18
2023-08-17,2023-08-17T16:43:08Z,4490206,202307229413,935,246.72,60.18,34.01,0.83,38,0,13
2023-08-17,2023-08-17T16:58:37Z,4490206,202307229413,929,247.62,60.14,32.75,0.88,37,0,10
2023-08-17,2023-08-17T17:14:10Z,4490206,202307229413,933,247.28,60.06,36.49,2.3,37,0,12
2023-08-17,2023-08-17T17:29:43Z,4490206,202307229413,933,247.09,60.08,33.94,1.34,37,0,13
2023-08-17,2023-08-17T17:45:14Z,4490206,202307229413,931,246.97,60.05,34.57,1.16,37,0,12
2023-08-17,2023-08-17T18:00:46Z,4490206,202307229413,932,245.72,60.06,32.04,0.39,36,0,6
2023-08-17,2023-08-17T18:16:18Z,4490206,202307229413,932,245.59,59.99,31.57,0.45,35,0,4
2023-08-17,2023-08-17T18:31:51Z,4490206,202307229413,933,244.09,60,31.03,0.14,34,0,3
2023-08-17,2023-08-17T18:47:04Z,4490206,202307229413,913,243.44,59.97,16.35,0.02,34,0,0
2023-08-18,2023-08-18T06:00:07Z,4490206,202307226911,22,250.41,60.14,34.25,0.02,30,0,0
2023-08-18,2023-08-18T06:15:28Z,4490206,202307226911,921,248.88,60.07,30.21,0.1,31,0,0
2023-08-18,2023-08-18T06:31:00Z,4490206,202307226911,932,249.41,60.05,31.9,0.22,32,0,1
2023-08-18,2023-08-18T06:46:32Z,4490206,202307226911,932,248.66,60.15,32.32,0.41,32,0,2
2023-08-18,2023-08-18T07:02:04Z,4490206,202307226911,932,249.53,60.03,32.3,0.55,32,0,4
2023-08-18,2023-08-18T07:17:36Z,4490206,202307226911,932,249.19,60.01,33.32,0.64,33,0,5
2023-08-18,2023-08-18T07:33:07Z,4490206,202307226911,931,249.19,60.04,34.28,1.4,33,0,7
2023-08-18,2023-08-18T07:48:41Z,4490206,202307226911,934,248.94,60.05,35.54,3.04,37,0,23
2023-08-18,2023-08-18T08:04:12Z,4490206,202307226911,931,248.94,59.99,35.55,3.7,39,0,28
2023-08-18,2023-08-18T08:19:43Z,4490206,202307226911,931,250.88,60.15,35.48,4.44,41,0,36
2023-08-18,2023-08-18T08:35:16Z,4490206,202307226911,933,248.59,60.06,34.87,2.52,41,0,34
2023-08-18,2023-08-18T08:50:48Z,4490206,202307226911,932,249.69,60.16,35.2,4.19,42,0,37
2023-08-18,2023-08-18T09:06:21Z,4490206,202307226911,933,248.56,60.15,34.83,3.05,43,0,40
2023-08-18,2023-08-18T09:21:53Z,4490206,202307226911,932,249.53,60.07,35.04,4.51,45,0,47
2023-08-18,2023-08-18T09:37:25Z,4490206,202307226911,932,250.62,60.25,35.48,5.88,43,0,33
2023-08-18,2023-08-18T09:52:57Z,4490206,202307226911,932,247.72,60.22,34.93,3.94,45,0,49
2023-08-18,2023-08-18T10:08:30Z,4490206,202307226911,933,247.81,60.04,35.94,4.15,42,0,29
2023-08-18,2023-08-18T10:24:02Z,4490206,202307226911,932,249.31,59.93,35.91,6.37,41,0,33
2023-08-18,2023-08-18T10:39:34Z,4490206,202307226911,932,248.84,60.06,34.92,4.66,44,0,50
2023-08-18,2023-08-18T10:55:07Z,4490206,202307226911,933,249.38,60.14,36.05,4.61,42,0,34
2023-08-18,2023-08-18T11:10:39Z,4490206,202307226911,932,250,60.13,34.77,5.23,47,0,67
2023-08-18,2023-08-18T11:26:11Z,4490206,202307226911,932,248.91,60.09,35.13,3.63,46,0,53
2023-08-18,2023-08-18T11:41:43Z,4490206,202307226911,932,252.88,60.1,36.07,10.46,48,0,62
2023-08-18,2023-08-18T11:57:14Z,4490206,202307226911,931,251.44,60.04,35.55,10.41,52,0,83
2023-08-18,2023-08-18T12:12:47Z,4490206,202307226911,933,252.34,60,35.71,10.45,54,0,77
2023-08-18,2023-08-18T12:28:19Z,4490206,202307226911,932,252.16,60.13,33.93,10.8,56,0,84
2023-08-18,2023-08-18T12:43:51Z,4490206,202307226911,932,250.97,59.79,33.75,10.62,58,0,89
2023-08-18,2023-08-18T12:59:22Z,4490206,202307226911,931,252.09,60.01,33.75,10.43,59,0,87
2023-08-18,2023-08-18T13:14:54Z,4490206,202307226911,932,251.78,59.68,36.29,10.42,58,0,85
2023-08-18,2023-08-18T13:30:26Z,4490206,202307226911,932,250.53,60.05,35.13,6.52,51,0,57
2023-08-18,2023-08-18T13:45:58Z,4490206,202307226911,932,252.34,60.14,35.62,10.43,52,0,71
2023-08-18,2023-08-18T14:01:30Z,4490206,202307226911,932,249.81,60.06,34.4,6.65,52,0,72
2023-08-18,2023-08-18T14:17:02Z,4490206,202307226911,932,250.5,59.94,35.52,10.45,54,0,75
2023-08-18,2023-08-18T14:32:34Z,4490206,202307226911,932,250.03,59.93,34.52,9.02,52,0,62
2023-08-18,2023-08-18T14:48:06Z,4490206,202307226911,932,249.44,59.97,34.92,8.45,50,0,64
2023-08-18,2023-08-18T15:03:39Z,4490206,202307226911,933,249,59.93,34.4,6.17,52,0,69
2023-08-18,2023-08-18T15:19:10Z,4490206,202307226911,931,248.34,60.13,34.45,4.78,51,0,60
2023-08-18,2023-08-18T15:34:42Z,4490206,202307226911,932,247.25,60.12,34.87,4.2,48,0,48
2023-08-18,2023-08-18T15:50:13Z,4490206,202307226911,931,247,60.17,35.07,4.37,46,0,38
2023-08-18,2023-08-18T16:05:46Z,4490206,202307226911,933,246.44,60.02,34.68,3.99,46,0,48
2023-08-18,2023-08-18T16:21:17Z,4490206,202307226911,931,245,60.02,34.66,3.26,45,0,36
2023-08-18,2023-08-18T16:36:49Z,4490206,202307226911,932,247.25,60.01,34.86,2.66,43,0,26
2023-08-18,2023-08-18T16:52:21Z,4490206,202307226911,932,249.97,59.92,35.17,4.26,43,0,36
2023-08-18,2023-08-18T17:07:53Z,4490206,202307226911,932,247.56,59.9,34.31,1.36,40,0,18
2023-08-18,2023-08-18T17:23:26Z,4490206,202307226911,933,248.47,60,33.98,1.18,37,0,8
2023-08-18,2023-08-18T17:38:59Z,4490206,202307226911,933,247.06,59.9,33.04,0.76,38,0,13
2023-08-18,2023-08-18T17:54:31Z,4490206,202307226911,932,246.41,59.89,31.26,0.25,36,0,4
2023-08-18,2023-08-18T18:10:03Z,4490206,202307226911,932,246.47,59.92,31.11,0.12,35,0,1
2023-08-18,2023-08-18T18:25:35Z,4490206,202307226911,932,245.78,60,30.03,0.1,34,0,1
2023-08-18,2023-08-18T18:41:07Z,4490206,202307226911,932,246.41,60.04,30.5,0.04,33,0,0
2023-08-18,2023-08-18T06:00:10Z,4490206,202307226995,21,250.47,60.16,34.43,0.02,30,0,0
2023-08-18,2023-08-18T06:15:30Z,4490206,202307226995,920,249.19,60.07,30.74,0.12,31,0,0
2023-08-18,2023-08-18T06:31:01Z,4490206,202307226995,931,249.5,60.05,32.08,0.23,32,0,1
2023-08-18,2023-08-18T06:46:33Z,4490206,202307226995,932,248.81,60.14,32.73,0.43,32,0,2
2023-08-18,2023-08-18T07:02:06Z,4490206,202307226995,933,249.78,60.03,32.58,0.54,32,0,4
2023-08-18,2023-08-18T07:17:38Z,4490206,202307226995,932,249.31,59.99,33.94,0.61,33,0,5
2023-08-18,2023-08-18T07:33:09Z,4490206,202307226995,931,249.31,60.04,34.63,1.41,33,0,7
2023-08-18,2023-08-18T07:48:42Z,4490206,202307226995,933,248.72,60.04,35.7,3.07,37,0,23
2023-08-18,2023-08-18T08:04:14Z,4490206,202307226995,932,249.12,59.98,35.65,3.74,39,0,29
2023-08-18,2023-08-18T08:19:45Z,4490206,202307226995,931,250.88,60.15,35.66,4.45,41,0,37
2023-08-18,2023-08-18T08:35:18Z,4490206,202307226995,933,248.66,60.06,35.25,2.64,41,0,35
2023-08-18,2023-08-18T08:50:50Z,4490206,202307226995,932,249.62,60.17,35.35,4.27,42,0,37
2023-08-18,2023-08-18T09:06:23Z,4490206,202307226995,933,248.47,60.16,34.98,3.07,42,0,41
2023-08-18,2023-08-18T09:21:55Z,4490206,202307226995,932,249.47,60.08,35.05,4.39,43,0,47
2023-08-18,2023-08-18T09:37:27Z,4490206,202307226995,932,249.69,60.24,35.48,4.8,42,0,33
2023-08-18,2023-08-18T09:52:59Z,4490206,202307226995,932,247.38,60.22,35.16,3.94,43,0,49
2023-08-18,2023-08-18T10:08:32Z,4490206,202307226995,933,247.75,60.04,35.97,4.12,41,0,29
2023-08-18,2023-08-18T10:24:04Z,4490206,202307226995,932,249.03,59.93,36,6.5,40,0,33
2023-08-18,2023-08-18T10:39:36Z,4490206,202307226995,932,248.75,60.07,35.11,4.5,43,0,50
2023-08-18,2023-08-18T10:55:09Z,4490206,202307226995,933,249.31,60.14,36.1,4.6,41,0,34
2023-08-18,2023-08-18T11:10:41Z,4490206,202307226995,932,249.91,60.13,34.8,5.28,46,0,67
2023-08-18,2023-08-18T11:26:12Z,4490206,202307226995,931,248.88,60.09,35.23,3.64,44,0,53
2023-08-18,2023-08-18T11:41:45Z,4490206,202307226995,933,252.38,60.11,35.94,10.46,47,0,62
2023-08-18,2023-08-18T11:57:16Z,4490206,202307226995,931,251.03,60.03,34.47,9.78,51,0,83
2023-08-18,2023-08-18T12:12:49Z,4490206,202307226995,933,251.84,59.98,35.68,10.42,52,0,78
2023-08-18,2023-08-18T12:28:21Z,4490206,202307226995,932,251.94,60.13,33.91,10.74,54,0,83
2023-08-18,2023-08-18T12:43:52Z,4490206,202307226995,931,250.88,59.79,33.77,10.52,56,0,89
2023-08-18,2023-08-18T12:59:24Z,4490206,202307226995,932,251.59,60.01,33.76,10.36,56,0,87
2023-08-18,2023-08-18T13:14:56Z,4490206,202307226995,932,251.31,59.69,36.15,10.41,55,0,85
2023-08-18,2023-08-18T13:30:28Z,4490206,202307226995,932,250.47,60.04,35.24,7.25,49,0,57
2023-08-18,2023-08-18T13:46:00Z,4490206,202307226995,932,251.94,60.13,35.42,10.45,50,0,71
2023-08-18,2023-08-18T14:01:32Z,4490206,202307226995,932,249.91,60.05,34.57,6.89,51,0,72
2023-08-18,2023-08-18T14:17:04Z,4490206,202307226995,932,250.16,59.95,34.89,10.62,52,0,75
2023-08-18,2023-08-18T14:32:36Z,4490206,202307226995,932,249.62,59.93,34.56,8.94,49,0,61
2023-08-18,2023-08-18T14:48:08Z,4490206,202307226995,932,249.19,59.96,34.94,8.4,48,0,64
2023-08-18,2023-08-18T15:03:40Z,4490206,202307226995,932,249.44,59.94,34.57,8.4,49,0,69
2023-08-18,2023-08-18T15:19:13Z,4490206,202307226995,933,248.31,60.11,34.7,5.19,48,0,60
2023-08-18,2023-08-18T15:34:44Z,4490206,202307226995,931,247.19,60.12,35.05,4.19,46,0,48
2023-08-18,2023-08-18T15:50:15Z,4490206,202307226995,931,246.97,60.17,35.15,4.44,43,0,38
2023-08-18,2023-08-18T16:05:48Z,4490206,202307226995,933,246.09,60.01,34.84,3.97,44,0,48
2023-08-18,2023-08-18T16:21:19Z,4490206,202307226995,931,245,60.02,34.77,3.29,43,0,36
2023-08-18,2023-08-18T16:36:52Z,4490206,202307226995,933,246.91,60.02,35.11,2.82,41,0,26
2023-08-18,2023-08-18T16:52:23Z,4490206,202307226995,931,249.78,59.93,35.3,4.25,41,0,36
2023-08-18,2023-08-18T17:07:55Z,4490206,202307226995,932,248.22,59.91,33.9,1.39,39,0,18
2023-08-18,2023-08-18T17:23:29Z,4490206,202307226995,934,247.59,60,34.42,1.18,37,0,8
2023-08-18,2023-08-18T17:39:01Z,4490206,202307226995,932,247.09,59.91,32.91,0.78,36,0,13
2023-08-18,2023-08-18T17:54:33Z,4490206,202307226995,932,246.41,59.89,31.62,0.26,35,0,4
2023-08-18,2023-08-18T18:10:05Z,4490206,202307226995,932,246.28,59.92,31.12,0.14,34,0,1
2023-08-18,2023-08-18T18:25:37Z,4490206,202307226995,932,245.81,60,30.46,0.11,34,0,1
2023-08-18,2023-08-18T18:41:09Z,4490206,202307226995,932,246.56,60.03,29.77,0.05,33,0,0
2023-08-18,2023-08-18T05:59:47Z,4490206,202307226999,34,250.53,60.11,33.91,0.01,31,0,0
2023-08-18,2023-08-18T06:14:58Z,4490206,202307226999,911,248.88,60.04,30.03,0.1,32,0,0
2023-08-18,2023-08-18T06:30:30Z,4490206,202307226999,932,249.44,60.1,30.95,0.2,32,0,1
2023-08-18,2023-08-18T06:46:02Z,4490206,202307226999,932,248.59,60.11,33.85,0.36,32,0,2
2023-08-18,2023-08-18T07:01:33Z,4490206,202307226999,931,249.56,59.99,34.03,0.47,33,0,3
2023-08-18,2023-08-18T07:17:06Z,4490206,202307226999,933,249.44,60.06,31.76,0.66,33,0,5
2023-08-18,2023-08-18T07:32:38Z,4490206,202307226999,932,249.19,60.03,34.49,1.31,34,0,6
2023-08-18,2023-08-18T07:48:10Z,4490206,202307226999,932,248.97,60.08,35.45,2.92,38,0,22
2023-08-18,2023-08-18T08:03:42Z,4490206,202307226999,932,249,59.99,35.36,3.64,40,0,28
2023-08-18,2023-08-18T08:19:14Z,4490206,202307226999,932,250.91,60.18,35.54,4.31,42,0,36
2023-08-18,2023-08-18T08:34:46Z,4490206,202307226999,932,248.72,60.06,34.39,2.27,42,0,35
2023-08-18,2023-08-18T08:50:18Z,4490206,202307226999,932,249.62,60.13,34.92,3.25,43,0,36
2023-08-18,2023-08-18T09:05:50Z,4490206,202307226999,932,248.81,60.21,34.73,3,43,0,41
2023-08-18,2023-08-18T09:21:22Z,4490206,202307226999,932,250.47,60.1,35.24,5.78,44,0,46
2023-08-18,2023-08-18T09:36:55Z,4490206,202307226999,933,248.78,60.25,35.24,3.7,43,0,34
2023-08-18,2023-08-18T09:52:27Z,4490206,202307226999,932,248.16,60.17,34.86,3.73,44,0,49
2023-08-18,2023-08-18T10:08:00Z,4490206,202307226999,933,248.12,60.05,36.02,4.26,41,0,29
2023-08-18,2023-08-18T10:23:32Z,4490206,202307226999,932,249.06,59.94,35.99,5.39,41,0,33
2023-08-18,2023-08-18T10:39:04Z,4490206,202307226999,932,250.78,60.09,35.38,7.7,43,0,50
2023-08-18,2023-08-18T10:54:36Z,4490206,202307226999,932,249.5,60.11,36.05,4.19,41,0,35
2023-08-18,2023-08-18T11:10:09Z,4490206,202307226999,933,252.44,60.16,34.89,10.15,46,0,67
2023-08-18,2023-08-18T11:25:41Z,4490206,202307226999,932,248.44,60.11,35.11,3.4,45,0,54
2023-08-18,2023-08-18T11:41:14Z,4490206,202307226999,933,250.28,60.07,34.37,5.91,47,0,61
2023-08-18,2023-08-18T11:56:45Z,4490206,202307226999,931,250.22,60.11,34.15,5.68,51,0,83
2023-08-18,2023-08-18T12:12:17Z,4490206,202307226999,932,250.03,60.02,34.06,6.79,52,0,78
2023-08-18,2023-08-18T12:27:49Z,4490206,202307226999,932,252.28,60.16,33.92,10.8,53,0,83
2023-08-18,2023-08-18T12:43:21Z,4490206,202307226999,932,251.16,59.92,33.8,10.87,55,0,89
2023-08-18,2023-08-18T12:58:53Z,4490206,202307226999,932,252.06,59.92,33.81,10.42,55,0,88
2023-08-18,2023-08-18T13:14:24Z,4490206,202307226999,931,252.19,59.67,36.16,10.43,54,0,85
2023-08-18,2023-08-18T13:29:56Z,4490206,202307226999,932,250.66,60.05,35.06,5.25,48,0,59
2023-08-18,2023-08-18T13:45:28Z,4490206,202307226999,932,252.5,60.19,34.77,10.65,49,0,71
2023-08-18,2023-08-18T14:01:01Z,4490206,202307226999,933,249.84,60.06,34.43,5.47,50,0,73
2023-08-18,2023-08-18T14:16:33Z,4490206,202307226999,932,250.34,59.89,35.3,10.6,51,0,74
2023-08-18,2023-08-18T14:32:04Z,4490206,202307226999,931,250.44,59.99,34.64,9.04,49,0,62
2023-08-18,2023-08-18T14:47:36Z,4490206,202307226999,932,249.69,60.02,34.94,8.59,48,0,65
2023-08-18,2023-08-18T15:03:08Z,4490206,202307226999,932,249.69,59.88,34.53,8.09,49,0,70
2023-08-18,2023-08-18T15:18:40Z,4490206,202307226999,932,247.81,60.18,34.37,4.2,48,0,61
2023-08-18,2023-08-18T15:34:12Z,4490206,202307226999,932,247.47,60.12,34.9,4.03,45,0,49
2023-08-18,2023-08-18T15:49:43Z,4490206,202307226999,931,247.72,60.19,35.19,4.86,43,0,38
2023-08-18,2023-08-18T16:05:15Z,4490206,202307226999,932,246.75,60.15,34.74,4.38,44,0,48
2023-08-18,2023-08-18T16:20:48Z,4490206,202307226999,933,245.06,60.06,34.76,3.35,43,0,36
2023-08-18,2023-08-18T16:36:19Z,4490206,202307226999,931,248.16,59.98,35.68,2.89,41,0,26
2023-08-18,2023-08-18T16:51:51Z,4490206,202307226999,932,249.81,59.94,36.07,3.72,41,0,30
2023-08-18,2023-08-18T17:07:23Z,4490206,202307226999,932,247.75,59.85,34.33,1.36,39,0,18
2023-08-18,2023-08-18T17:22:56Z,4490206,202307226999,933,247.38,60.02,34.39,1.07,36,0,8
2023-08-18,2023-08-18T17:38:29Z,4490206,202307226999,933,247.28,59.96,32.98,0.79,37,0,12
2023-08-18,2023-08-18T17:54:01Z,4490206,202307226999,932,246.47,59.9,31.1,0.25,35,0,4
2023-08-18,2023-08-18T18:09:33Z,4490206,202307226999,932,246.28,59.96,29.95,0.11,34,0,1
2023-08-18,2023-08-18T18:25:05Z,4490206,202307226999,932,245.84,60.02,30.54,0.08,34,0,1
2023-08-18,2023-08-18T18:40:37Z,4490206,202307226999,932,245.97,60.05,29.54,0.06,33,0,0
2023-08-18,2023-08-18T06:00:06Z,4490206,202307227203,23,250.44,60.14,34.38,0.02,30,0,0
2023-08-18,2023-08-18T06:15:27Z,4490206,202307227203,921,249.06,60.07,31.12,0.11,31,0,0
2023-08-18,2023-08-18T06:30:59Z,4490206,202307227203,932,249.34,60.06,32.68,0.22,32,0,1
2023-08-18,2023-08-18T06:46:31Z,4490206,202307227203,932,248.59,60.14,34.08,0.39,32,0,2
2023-08-18,2023-08-18T07:02:03Z,4490206,202307227203,932,249.56,60.03,33.43,0.52,32,0,4
2023-08-18,2023-08-18T07:17:35Z,4490206,202307227203,932,249.22,60.01,33.38,0.62,33,0,5
2023-08-18,2023-08-18T07:33:07Z,4490206,202307227203,932,249.31,60.04,34.47,1.39,34,0,7
2023-08-18,2023-08-18T07:48:40Z,4490206,202307227203,933,248.72,60.05,35.67,3.04,37,0,23
2023-08-18,2023-08-18T08:04:11Z,4490206,202307227203,931,249.16,59.99,35.64,3.71,39,0,28
2023-08-18,2023-08-18T08:19:43Z,4490206,202307227203,932,251.03,60.15,35.51,4.46,41,0,37
2023-08-18,2023-08-18T08:35:15Z,4490206,202307227203,932,248.66,60.06,35.01,2.51,42,0,35
2023-08-18,2023-08-18T08:50:47Z,4490206,202307227203,932,249.97,60.16,35.42,4.26,43,0,37
2023-08-18,2023-08-18T09:06:20Z,4490206,202307227203,933,248.69,60.15,34.98,3.05,43,0,40
2023-08-18,2023-08-18T09:21:52Z,4490206,202307227203,932,249.62,60.08,35.22,4.54,45,0,47
2023-08-18,2023-08-18T09:37:24Z,4490206,202307227203,932,250.69,60.25,35.66,5.75,43,0,33
2023-08-18,2023-08-18T09:52:56Z,4490206,202307227203,932,247.81,60.23,35.12,3.91,44,0,49
2023-08-18,2023-08-18T10:08:29Z,4490206,202307227203,933,247.84,60.04,36.05,4.14,42,0,29
2023-08-18,2023-08-18T10:24:01Z,4490206,202307227203,932,249.56,59.93,36.07,6.37,41,0,33
2023-08-18,2023-08-18T10:39:33Z,4490206,202307227203,932,248.94,60.07,35.08,4.73,44,0,50
2023-08-18,2023-08-18T10:55:06Z,4490206,202307227203,933,249.41,60.14,36.21,4.61,42,0,34
2023-08-18,2023-08-18T11:10:38Z,4490206,202307227203,932,250.19,60.13,34.81,5.12,47,0,67
2023-08-18,2023-08-18T11:26:10Z,4490206,202307227203,932,248.94,60.09,35.34,3.61,45,0,53
2023-08-18,2023-08-18T11:41:42Z,4490206,202307227203,932,252.81,60.1,36.16,10.45,48,0,62
2023-08-18,2023-08-18T11:57:14Z,4490206,202307227203,932,251.94,60.04,36.66,10.27,52,0,83
2023-08-18,2023-08-18T12:12:46Z,4490206,202307227203,932,252.5,60.01,35.77,10.46,53,0,77
2023-08-18,2023-08-18T12:28:18Z,4490206,202307227203,932,252.22,60.13,33.97,10.79,56,0,84
2023-08-18,2023-08-18T12:43:50Z,4490206,202307227203,932,251.16,59.78,33.85,10.58,58,0,89
2023-08-18,2023-08-18T12:59:21Z,4490206,202307227203,931,252,60.01,33.85,10.38,58,0,87
2023-08-18,2023-08-18T13:14:53Z,4490206,202307227203,932,251.56,59.68,36.32,10.41,57,0,85
2023-08-18,2023-08-18T13:30:25Z,4490206,202307227203,932,250.44,60.05,35.28,6.18,51,0,57
2023-08-18,2023-08-18T13:45:57Z,4490206,202307227203,932,252.34,60.15,35.45,10.5,52,0,71
2023-08-18,2023-08-18T14:01:29Z,4490206,202307227203,932,249.84,60.06,34.59,6.59,52,0,72
2023-08-18,2023-08-18T14:17:02Z,4490206,202307227203,933,250.78,59.94,35.37,10.57,53,0,75
2023-08-18,2023-08-18T14:32:34Z,4490206,202307227203,932,250.09,59.94,34.68,8.95,51,0,61
2023-08-18,2023-08-18T14:48:05Z,4490206,202307227203,931,249.5,59.96,35.03,8.39,50,0,64
2023-08-18,2023-08-18T15:03:38Z,4490206,202307227203,933,249,59.93,34.59,6.15,50,0,69
2023-08-18,2023-08-18T15:19:10Z,4490206,202307227203,932,248.5,60.13,34.65,4.75,50,0,60
2023-08-18,2023-08-18T15:34:41Z,4490206,202307227203,931,247.38,60.12,35.04,4.15,47,0,48
2023-08-18,2023-08-18T15:50:12Z,4490206,202307227203,931,246.97,60.17,35.18,4.38,44,0,38
2023-08-18,2023-08-18T16:05:45Z,4490206,202307227203,933,246.28,60.02,34.86,3.98,45,0,48
2023-08-18,2023-08-18T16:21:16Z,4490206,202307227203,931,245.25,60.01,34.84,3.25,44,0,36
2023-08-18,2023-08-18T16:36:49Z,4490206,202307227203,933,247.22,60,34.99,2.61,42,0,26
